Monit_MAP_CODE1,LAKE_NAME,Year,avg_secchi_depth,avg_total_phosphorus,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage_yes,Percentage_Air_Cooling,Percentage_AC_Cooling,Percentage_Central_Cooling,Percentage_Other_Cooling,Percentage_No_Cooling,N,Y
70002600-01,Lower Prior Lake,2011,4.15,0.02616666666666666,1211.4755535055351,1196.0,0.6076245387453877,0.3,313020.57195571956,226350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
82002000-01,McKusick Lake,2010,2.3507142857142855,0.031142857142857146,1140.686590038314,1191.0,0.5695708812260604,0.26,221662.06896551725,192850.0,0.0,0.0,51.64750957854406,0.0,0.0,0.0,0.0,100.0,4828,392
82009002-01,Wilmes Lake,2009,1.4272727272727275,0.0720909090909091,1746.0995866215708,1908.0,0.39750657647499993,0.28,301816.0653889515,285000.0,301816.0653889515,285000.0,0.0,0.0,0.0,0.0,0.0,100.0,5061,254
82015900-01,Forest Lake,2008,1.7153846153846155,0.035846153846153854,0.0,0.0,0.7161350293542116,0.25,254184.24657534246,191400.0,251326.7123287671,191400.0,0.0,0.0,0.0,0.0,0.0,100.0,3724,361
82010100-01,DeMontreville Lake,2006,3.657666666666667,0.03333333333333333,1128.876254180602,1217.0,1.3207692307692303,0.03,368353.51170568564,347800.0,2488.7959866220735,2626.0,0.0,0.0,0.0,0.0,0.0,100.0,258,41
82015900-01,Forest Lake,2006,1.7333333333333338,0.03969230769230771,920.3710031730535,1000.0,0.38302660483280304,0.0,247536.92946058093,185100.0,1976.2528679521602,1396.0,0.0,0.0,0.0,0.0,0.0,100.0,3737,360
82013700-01,Fish Lake,2010,1.1003225806451615,0.10551612903225806,1884.8268656716418,2016.0,3.877014925373131,0.48,325819.30348258704,296400.0,1553.402985074627,0.0,83.5820895522388,0.0,47.76119402985074,0.0,0.0,52.23880597014925,941,60
82008700-01,Regional Park Lake,2012,1.8457142857142859,0.09085714285714286,1194.6340326340326,1176.0,5.0641724941724915,0.3,290304.8951048951,197900.0,0.0,0.0,81.81818181818183,0.0,0.0,0.0,0.0,100.0,0,0
82005400-01,Bone Lake,2014,1.3409090909090908,0.0395909090909091,1005.3349753694581,1100.0,7.0648275862069,2.11,256865.5172413793,272700.0,0.0,0.0,58.128078817733986,0.0,0.0,0.0,0.0,100.0,0,0
10012100-01,Eagle Lake,2011,0.5250000000000001,0.19757142857142856,1199.611111111111,1346.0,37.26261904761901,8.53,330162.6984126984,273800.0,2113.4126984126983,2084.0,63.49206349206349,42.06349206349206,0.0,0.0,1.5873015873015872,56.34920634920635,116,10
82007700-01,Goggins Lake,2006,0.956,0.102,1413.0194174757282,1431.0,4.823009708737863,0.10500000000000001,364822.8155339806,372600.0,2138.378640776699,2424.0,0.0,0.0,0.0,0.0,0.0,100.0,200,6
10009500-01,Swede Lake,2010,0.4821428571428571,0.4566428571428572,1503.92,1632.0,35.512399999999964,11.465,410048.0,360700.0,3550.72,3187.0,33.33333333333333,46.666666666666664,1.3333333333333335,0.0,0.0,52.0,144,6
82033400-01,Kismet Lake,2007,1.5943076923076922,0.039538461538461536,0.0,0.0,0.0,0.0,442263.80368098157,450100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
27071100-01,Westwood Lake,2009,1.0333333333333334,0.0405,935.9857932123125,1008.0,3.698885161799517,0.3,392990.37095501187,227000.0,8190.7999210734015,2738.5,64.8382004735596,0.0,0.0,55.44593528018943,0.0,44.554064719810576,4946,122
27007000-01,Mitchell Lake,2008,1.6285714285714283,0.04864285714285715,0.0,0.0,0.7717368892873216,0.4,411711.6763783057,299000.0,6094.182877633349,3363.0,0.0,0.0,0.0,0.0,0.0,100.0,4336,126
19002100-01,Alimagnet Lake,2005,0.5279999999999999,0.1234,2180.4578774617066,2017.5,0.5209819474835842,0.29,277915.5634573304,234950.0,2433.2240153172866,2193.5,0.0,0.0,0.0,0.0,0.0,100.0,3525,68
19002700-01,Crystal Lake,2008,1.9239130434782612,0.03760869565217393,2161.5353375527425,2162.0,0.42200421940928023,0.31,307159.388185654,261800.0,3405.537447257384,2817.5,0.0,0.0,0.0,0.0,0.0,100.0,1766,92
82010400-01,Jane Lake,2007,4.823076923076924,0.014615384615384615,0.0,0.0,0.0,0.0,353426.5602322206,352100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
10009500-01,Swede Lake,2014,0.5642857142857143,0.1452857142857143,1545.2448979591836,1638.0,35.18428571428567,10.16,408431.9727891156,356400.0,3536.108843537415,3334.0,62.585034013605444,49.65986394557823,1.3605442176870748,0.0,0.0,48.97959183673469,141,6
19002601-01,Marion Lake,2009,1.8966666666666667,0.047866666666666675,2303.5832877212188,2136.0,0.9026856413063459,0.33,299906.60463419085,260400.0,3523.9213647144684,2955.0,0.0,0.0,0.0,0.0,0.0,100.0,5134,249
19002900-01,Lee Lake,2008,1.5166666666666666,0.04516666666666667,2557.8060512024826,1984.0,0.7493017843289365,0.32,349049.1854150504,248800.0,5345.514352211017,2651.0,0.0,0.0,0.0,0.0,0.0,100.0,1173,92
19002200-01,Long Lake,2009,2.225479452054794,0.07163013698630136,2280.3040631619488,2056.0,0.4807587136529872,0.32,275298.9986520316,238700.0,3096.1309455035625,2780.0,0.0,0.0,0.0,0.0,0.0,100.0,5027,119
82013700-01,Fish Lake,2013,1.1319230769230773,0.06142307692307691,1928.0567164179104,2052.0,3.9323980099502465,0.48,303434.2288557214,263900.0,0.0,0.0,84.5771144278607,0.0,47.76119402985074,0.0,0.0,52.23880597014925,495,14
27007000-01,Mitchell Lake,2009,1.6428571428571428,0.05185714285714286,437.24442441991437,0.0,0.6844829916647966,0.39,379597.5219644064,294700.0,5176.9601261545395,3393.0,26.94300518134715,0.0,0.0,25.681459788240595,0.0,74.31854021175941,4316,123
10000200-01,Riley Lake,2010,1.669230769230769,0.03769230769230769,535.9322459222083,0.0,0.9333124215809351,0.4,553359.0966122961,506500.0,7471.917189460477,6723.0,15.432873274780427,7.779171894604768,0.0,10.28858218318695,0.0,81.93224592220828,752,45
27062700-01,Northwood Lake,2010,0.9800000000000001,0.13689999999999997,1146.3826969141892,1152.0,0.5224855572777184,0.24,268510.2155840496,213000.0,4674.96040580527,3025.0,90.06622516556291,0.0,0.0,80.51289277159364,0.0,19.48710722840637,6936,161
10012100-01,Eagle Lake,2009,1.189473684210526,0.14300000000000002,1165.032,1346.0,36.92655999999999,8.11,375489.6,299200.0,2056.896,2035.0,33.6,42.4,0.0,0.0,0.0,57.599999999999994,115,10
27007000-01,Mitchell Lake,2006,1.1285714285714286,0.10642857142857143,0.0,0.0,0.0,0.0,361581.1287916459,300200.0,5025.466185977126,3551.0,0.0,0.0,0.0,0.0,0.0,100.0,3906,116
27062700-01,Northwood Lake,2005,1.0461538461538462,0.12646153846153846,0.0,0.0,0.0,0.0,247824.6551724138,198000.0,4081.3905172413793,2659.0,0.0,0.0,0.0,0.0,0.0,100.0,6793,167
70002600-01,Lower Prior Lake,2006,2.8000000000000003,0.04083333333333333,1202.1438450899032,1192.0,0.608003688335638,0.3,317459.88934993086,249400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,58
27062700-01,Northwood Lake,2014,1.1333333333333333,0.12241666666666669,1139.4344574573163,1156.0,0.5210709750246791,0.24,221806.82940595457,173000.0,4660.361224777762,2913.0,88.1896430083251,0.0,0.0,80.14674756596585,0.0,19.853252434034147,6920,167
82011602-01,Armstrong Lake,2010,0.9685714285714287,0.058571428571428566,1187.591671845867,1242.0,1.245226848974517,0.28,336101.6780609074,168900.0,0.0,0.0,70.54070851460534,0.0,0.0,0.0,0.0,100.0,2846,372
82010300-01,Olson Lake,2013,3.8208333333333333,0.015583333333333331,1341.653172866521,1314.0,0.9460393873085328,0.37,224593.10722100656,204950.0,0.0,0.0,88.7308533916849,0.0,0.0,0.0,0.0,100.0,0,0
10001100-01,St. Joe Lake,2013,2.483333333333334,0.013333333333333334,1969.3014416775884,1940.0,0.6334600262123198,0.4,350308.51900393184,339200.0,4434.5635648754915,4292.0,88.20445609436435,84.92791612057667,0.0,0.0,0.0,15.072083879423328,718,27
82012300-01,Bass Lake,2009,1.7765384615384616,0.04938461538461539,1611.9825072886297,1709.0,6.931982507288623,4.96,379210.7871720117,399800.0,374644.60641399416,399800.0,0.0,0.0,0.0,0.0,0.0,100.0,324,11
19002500-01,Keller Lake,2013,0.5590909090909091,0.11627272727272729,2216.11540093339,2000.0,0.40238862961391425,0.28,233654.009333899,196400.0,2927.2634705133646,2435.0,0.0,0.0,0.2545608824777259,93.63597793805684,0.0,6.1094611794654226,2301,56
82036800-01,Klawitter Pond,2014,0.8344444444444443,0.08444444444444443,1677.0807692307692,1820.0,3.866999999999998,1.855,391560.3846153846,368800.0,0.0,0.0,73.46153846153847,0.0,0.0,0.0,0.0,100.0,0,0
13005300-01,Big Comfort Lake,2004,1.8940000000000001,0.038642857142857145,,,,,,,,,,,,,,,,
82011602-01,Armstrong Lake,2013,0.08,0.061,1185.4427244582043,1235.0,1.2538575851393183,0.28,314525.01547987614,150900.0,0.0,0.0,70.46439628482972,0.0,0.0,0.0,0.0,100.0,0,0
27003501-01,Sweeney Lake,2011,1.1666666666666667,0.04138888888888889,1154.6095353047676,1252.0,1.5221394085697082,0.43,351155.64272782137,236000.0,7390.782136391068,3743.5,70.03621001810501,0.0,0.0,61.013880506940254,0.0,38.986119493059746,3152,162
19002100-01,Alimagnet Lake,2010,0.9807692307692307,0.07646153846153846,2143.567449481158,2010.0,0.5196450027307431,0.28,255430.42053522664,210300.0,2879.160294920808,2604.0,0.0,0.0,0.0,0.0,0.0,100.0,3525,72
82008900-01,Markgraf Lake,2009,0.35230769230769227,0.2367692307692308,1406.4898911353032,1482.0,0.7902332814929922,0.09,419707.81493001553,229000.0,406343.9735614308,228550.0,0.0,0.0,0.0,0.0,0.0,100.0,2381,180
19003100-01,Orchard Lake,2004,2.628571428571429,0.03578571428571429,2148.6546546546547,2544.0,1.9757657657657623,0.45,285567.44744744746,335500.0,2627.2,3068.0,0.0,0.0,0.0,0.0,0.0,100.0,1370,149
19003100-01,Orchard Lake,2008,2.95,0.02407142857142857,2429.3225,2856.0,1.5917937499999975,0.45,363112.3125,389500.0,3815.880625,4182.0,0.0,0.0,0.0,0.0,0.0,100.0,1365,133
19003100-01,Orchard Lake,2011,2.839285714285715,0.033357142857142856,2553.4200507614214,2926.0,0.7667703045685286,0.41,312947.84263959393,328100.0,3879.880076142132,4114.0,0.0,0.0,0.0,0.0,0.0,100.0,1364,104
82007700-01,Goggins Lake,2014,1.055,0.07116666666666667,1523.295918367347,1540.0,9.971122448979596,5.8,343180.612244898,336750.0,0.0,0.0,76.53061224489795,0.0,0.0,0.0,0.0,100.0,0,0
19003100-01,Orchard Lake,2010,2.957142857142857,0.025142857142857144,2434.365228267667,2860.0,1.5920825515947448,0.45,318786.49155722326,338400.0,3861.567854909318,4154.0,0.0,0.0,0.0,0.0,0.0,100.0,1364,133
82008900-01,Markgraf Lake,2006,0.4071428571428571,0.19142857142857142,1173.201791975068,1422.0,0.40095831710167557,0.0,345805.5707051032,214100.0,5022.17880794702,1716.0,0.0,0.0,0.0,0.0,0.0,100.0,2401,166
82005400-01,Bone Lake,2005,1.9159285714285712,0.05592857142857144,0.0,0.0,3.973046511627906,0.11,262188.83720930235,265650.0,1745.3116279069768,1754.0,0.0,0.0,0.0,0.0,0.0,100.0,412,18
82008700-01,Regional Park Lake,2006,2.1843333333333335,0.09283333333333332,1139.4867663981588,1158.0,2.532646720368237,0.04,312014.7295742232,232200.0,3078.9321058688147,2470.0,0.0,0.0,0.0,0.0,0.0,100.0,801,68
10009500-01,Swede Lake,2009,0.4107142857142857,0.38792857142857146,1466.04,1622.0,36.10646666666663,13.41,466221.3333333333,394900.0,3077.1066666666666,2708.0,32.666666666666664,45.33333333333333,1.3333333333333335,0.0,0.0,53.333333333333336,144,6
19002900-01,Lee Lake,2013,2.190909090909091,0.024181818181818183,2733.1388012618295,2025.0,0.7599053627760249,0.32,302035.9621451104,198200.0,5928.2484227129335,2460.0,0.0,1.2618296529968454,8.123028391167193,77.6813880126183,0.15772870662460567,12.77602523659306,1178,90
10001100-01,St. Joe Lake,2008,2.78125,0.019,1973.8368700265253,1940.0,0.6653978779840853,0.4,400434.74801061006,386850.0,4362.206896551724,4352.0,45.225464190981434,85.0132625994695,0.0,0.0,0.0,14.986737400530503,0,0
19002200-01,Long Lake,2006,1.4597457627118637,0.11147457627118643,2266.360238874976,2048.0,0.4915565401656639,0.32,298946.7347331921,262700.0,3015.4604122519745,2703.0,0.0,0.0,0.0,0.0,0.0,100.0,5027,118
19002400-01,Wood Lake,2004,1.437857142857143,0.048142857142857154,5114.757668711656,1540.0,0.4156901840490786,0.16,320185.6978527607,165500.0,4261.136886503067,1425.0,0.0,0.0,0.0,0.0,0.0,100.0,2500,81
19002300-01,Farquar Lake,2004,0.48571428571428577,0.19692857142857143,2569.3659509202453,2639.5,0.8417822085889585,0.34,314327.1165644172,295650.0,3130.7101226993864,3002.0,0.0,0.0,0.0,0.0,0.0,100.0,3186,42
13005300-01,Big Comfort Lake,2012,1.515384615384615,0.04353846153846154,,,,,,,,,,,,,,,,
27003501-01,Sweeney Lake,2007,1.0785714285714287,0.04892857142857144,0.0,0.0,1.1960713084426537,0.4,403366.4312142617,277000.0,7103.496468213925,3550.0,0.0,0.0,0.0,0.0,0.0,100.0,2828,145
82010300-01,Olson Lake,2014,3.3181818181818183,0.017454545454545455,1336.7191629955946,1303.0,0.9514427312775314,0.37,245359.58149779736,229400.0,0.0,0.0,88.54625550660793,0.0,0.0,0.0,0.0,100.0,0,0
19002400-01,Wood Lake,2006,1.3861538461538458,0.06853846153846155,5327.739742086753,1548.0,0.42881203595154277,0.17,376397.6553341149,181400.0,5049.36537710043,1885.0,0.0,0.0,0.0,0.0,0.0,100.0,2448,85
10005200-01,Reitz Lake,2009,1.8249999999999995,0.06041666666666667,1316.707412223667,0.0,7.151781534460339,0.58,348957.08712613786,201200.0,3160.769830949285,1579.0,21.066319895968793,34.070221066319895,0.0,0.0,0.5201560468140443,65.40962288686606,725,44
19002900-01,Lee Lake,2010,3.0416666666666665,0.027750000000000007,2672.3470178156467,2004.0,0.7469016266460106,0.32,317430.2091402014,211200.0,5801.045701006971,2518.0,0.0,0.0,0.0,0.0,0.0,100.0,1173,92
82007700-01,Goggins Lake,2004,1.1212142857142857,0.06778571428571427,0.0,0.0,4.846390243902438,0.07,312800.0,321100.0,1795.2682926829268,2046.0,0.0,0.0,0.0,0.0,0.0,100.0,199,6
27003501-01,Sweeney Lake,2009,1.2999999999999998,0.057000000000000016,1154.8989441930619,1252.0,1.5271191553544408,0.43,399326.21417797887,269000.0,7437.42503770739,3736.0,70.04524886877827,0.0,0.0,60.995475113122176,0.0,39.00452488687783,3153,162
19002200-01,Long Lake,2011,1.6823835616438352,0.09931506849315064,2235.0968118195956,2062.0,0.48482115085535754,0.32,252421.1702954899,217400.0,3101.6683514774495,2747.0,0.0,0.0,0.0,0.0,0.0,100.0,5025,119
82010400-01,Jane Lake,2008,4.706263157894736,0.018947368421052633,0.0,0.0,2.1660667634252504,1.11,369782.1480406386,364000.0,355109.72423802613,356800.0,0.0,0.0,0.0,0.0,0.0,100.0,661,28
19044600-01,Lac Lavon Lake,2004,3.2083333333333335,0.014833333333333332,2262.214209515682,2172.0,0.4647023682526086,0.29,275314.87091956474,242900.0,2466.658843609985,2255.0,0.0,0.0,0.0,0.0,0.0,100.0,4571,92
27005300-01,Cobblecrest Lake,2012,0.5499999999999999,0.1185,935.0345345345345,1068.0,0.9543093093092746,0.22,250287.75593775595,193800.0,4018.1991536991536,2665.0,72.14032214032214,0.0,0.0,54.149604149604144,0.0,45.850395850395856,6855,471
19002200-01,Long Lake,2014,1.4262318840579717,0.07817391304347823,2256.470942662779,2072.0,0.48491545189503626,0.32,264177.1622934888,230100.0,3063.348299319728,2755.0,0.0,0.0,0.3109815354713314,95.93780369290573,0.0,3.751214771622935,5024,121
82010100-01,DeMontreville Lake,2010,2.9,0.035800000000000005,1218.0354609929077,1312.0,2.803758865248227,0.84,366399.29078014183,332600.0,0.0,0.0,52.4822695035461,0.0,0.0,0.0,0.0,100.0,240,42
19002700-01,Crystal Lake,2006,1.9269230769230767,0.04426923076923077,2158.2419609910385,2162.0,0.4209910384818109,0.31,307760.09488666314,268000.0,3101.1908276225618,2675.0,0.0,0.0,0.0,0.0,0.0,100.0,1766,91
19002601-01,Marion Lake,2007,1.84,0.05160000000000001,2259.1147182199525,2106.0,0.9060879080795334,0.33,318425.8435163232,285600.0,3203.2434798467993,2809.0,0.0,0.0,0.0,0.0,0.0,100.0,5132,251
82003400-01,East Boot Lake,2013,3.8823333333333334,0.024000000000000004,668.2307692307693,0.0,26.967692307692314,34.64,384776.92307692306,364700.0,0.0,0.0,23.076923076923077,0.0,0.0,0.0,0.0,100.0,0,0
19002200-01,Long Lake,2008,1.8207424242424246,0.08230303030303031,2279.08357404198,2056.0,0.4807279029462664,0.32,296012.4975929135,258800.0,3095.669362603505,2791.0,0.0,0.0,0.0,0.0,0.0,100.0,5027,121
27003501-01,Sweeney Lake,2010,1.2681818181818179,0.05395454545454545,1155.306763285024,1252.0,1.5253894927536251,0.43,384007.54830917873,263000.0,7404.843599033817,3822.0,70.07850241545893,0.0,0.0,61.050724637681164,0.0,38.94927536231884,3148,164
02000500-01,George Watch Lake,2004,0.7050000000000001,0.199,0.0,0.0,2.4569565217391225,0.75,226191.57971014493,185385.5,3467.7590579710145,1703.0,0.0,0.0,0.0,0.0,0.0,100.0,1010,94
82036800-01,Klawitter Pond,2010,0.36363636363636354,0.1549090909090909,1677.0919540229886,1810.0,3.8290804597701142,1.85,389347.1264367816,361500.0,0.0,0.0,73.9463601532567,0.0,0.0,0.0,0.0,100.0,508,14
82013700-01,Fish Lake,2009,1.5309473684210524,0.051631578947368424,1846.308617234469,2000.0,3.9548997995992012,0.45,350112.625250501,308100.0,201282.66733466933,4212.0,47.29458917835671,0.0,48.09619238476954,0.0,0.0,51.903807615230455,952,30
82033400-01,Kismet Lake,2008,1.5349285714285716,0.06328571428571429,0.0,0.0,12.43588957055215,9.87,441509.8159509202,434600.0,375117.79141104297,406800.0,0.0,0.0,0.0,0.0,0.0,100.0,156,7
19002601-01,Marion Lake,2010,1.5566666666666669,0.038533333333333336,2220.9312545587163,2140.0,0.9018234865062164,0.33,277165.1531728665,239950.0,3635.748541210795,2870.5,0.0,0.0,0.0,0.0,0.0,100.0,5136,249
82009200-01,Powers Lake,2005,1.6220714285714286,0.057214285714285724,0.0,0.0,0.3386379018612523,0.0,406074.6192893401,308400.0,4592.358714043993,2841.0,0.0,0.0,0.0,0.0,0.0,100.0,1071,111
27007000-01,Mitchell Lake,2005,1.4084999999999999,0.07228571428571427,0.0,0.0,0.0,0.0,342032.998240764,284100.0,4716.421462679065,3310.0,0.0,0.0,0.0,0.0,0.0,100.0,3864,115
19002500-01,Keller Lake,2005,1.578571428571428,0.05642857142857143,2185.3392479932404,1964.0,0.4008407266582156,0.28,271641.19138149556,229400.0,2524.7253907900295,2128.0,0.0,0.0,0.0,0.0,0.0,100.0,2301,56
27005300-01,Cobblecrest Lake,2014,0.5,0.08666666666666667,935.2496924969249,1068.0,0.940710673773364,0.22,235169.60502938362,175100.0,4103.981686483531,2581.0,72.13338800054667,0.0,0.0,54.175208418750856,0.0,45.824791581249144,6845,472
82015900-01,Forest Lake,2009,1.9571428571428575,0.02392857142857143,909.5302177636408,978.0,-5.24119892341573,0.25,239758.20895522388,172600.0,239562.0748715439,172600.0,0.0,0.0,0.0,0.0,0.0,100.0,3684,360
82015300-01,Sunset Lake,2006,3.3444444444444446,0.022111111111111113,1505.9123328380385,1560.0,3.6500297176820173,0.05,373840.86181277863,380400.0,3226.0118870728083,3336.0,0.0,0.0,0.0,0.0,0.0,100.0,665,8
82007700-01,Goggins Lake,2007,0.9580714285714284,0.12385714285714286,0.0,0.0,0.0,0.0,391780.48780487804,393900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0,0
02000500-01,George Watch Lake,2008,0.5499999999999999,0.14883333333333335,1730.5425268373244,1160.0,2.278117258464074,0.57,251564.90503715936,219400.0,3317.0297274979357,2085.0,0.0,0.0,0.0,0.0,0.0,100.0,1115,96
19003300-01,Earley Lake,2014,1.4642857142857142,0.04007142857142858,4731.827963917526,1958.5,0.6878318298968988,0.26,508884.8904639175,207300.0,12648.974548969072,2448.5,0.0,0.12886597938144329,5.670103092783505,86.98453608247422,0.0,7.216494845360824,3027,77
82015300-01,Sunset Lake,2005,3.720588235294118,0.015352941176470588,0.0,0.0,3.6609239940387455,0.05,348774.6646795827,357000.0,2945.445603576751,3018.0,0.0,0.0,0.0,0.0,0.0,100.0,663,8
82012300-01,Bass Lake,2012,2.692956521739131,0.037130434782608704,1675.5481927710844,1808.0,7.234156626506021,5.0,303081.9277108434,304100.0,0.0,0.0,69.87951807228916,0.0,0.0,0.0,0.0,100.0,0,0
82009700-01,La Lake,2005,1.7625,0.06183333333333333,3.915956151035323,0.0,0.7190225334957292,0.04,283858.2825822168,269400.0,2386.50365408039,2432.0,0.0,0.06090133982947624,0.0,0.0,0.0,99.93909866017052,3107,177
82005400-01,Bone Lake,2013,1.296,0.039680000000000014,1015.8069306930693,1107.0,7.118118811881193,2.0999999999999996,217775.74257425743,223400.0,0.0,0.0,58.91089108910891,0.0,0.0,0.0,0.0,100.0,0,0
19034800-01,Valley Lake,2004,1.7846153846153845,0.04338461538461539,1429.562153739612,1566.0,0.25943040166204145,0.25,192423.68421052632,176200.0,1552.683691135734,1457.0,0.0,0.0,0.0,0.0,0.0,100.0,5670,75
10000200-01,Riley Lake,2011,2.7636363636363637,0.050272727272727274,555.8870765370139,0.0,0.9341154328732812,0.4,525193.9774153074,493400.0,7548.6047678795485,6618.0,19.82434127979925,8.281053952321205,0.0,10.28858218318695,0.0,81.43036386449184,750,47
82005400-01,Bone Lake,2010,1.633333333333333,0.03291666666666668,1006.9512195121952,1100.0,7.160097560975623,2.01,228675.1219512195,229900.0,0.0,0.0,58.048780487804876,0.0,0.0,0.0,0.0,100.0,366,44
02000500-01,George Watch Lake,2010,0.4933333333333334,0.173,1760.8761354252683,1191.0,0.0,0.0,222789.43022295623,192600.0,3384.6457473162677,2159.0,68.62097440132122,0.0,0.0,0.0,0.0,100.0,1113,98
13005300-01,Big Comfort Lake,2011,1.6153846153846154,0.03315384615384615,,,,,,,,,,,,,,,,
27007000-01,Mitchell Lake,2013,1.5666666666666667,0.040833333333333326,438.365523465704,0.0,0.681457581227442,0.39,313829.58032490977,248100.0,5157.833483754513,3383.0,26.985559566787003,0.0,0.0,25.72202166064982,0.0,74.27797833935018,4313,119
27004201-01,Twin Lake,2012,0.9187500000000001,0.15506250000000002,1035.8730730442298,1056.0,0.5613874081544401,0.23,176877.55366661865,137000.0,3865.2168275464633,2205.0,91.94640541708688,0.0,0.0,74.98919464054171,0.0,25.010805359458292,6702,239
19002601-01,Marion Lake,2011,1.8821428571428573,0.031785714285714285,2364.0201279157263,2190.0,0.9322347629796977,0.34,279579.006772009,240100.0,3711.4200526711816,2923.0,0.0,0.0,0.0,0.0,0.0,100.0,5067,249
19044600-01,Lac Lavon Lake,2006,3.0749999999999993,0.022666666666666665,2306.7907869481764,2195.0,0.46413521006610714,0.29,320228.3002772446,278200.0,3168.6310513968865,2816.0,0.0,0.0,0.0,0.0,0.0,100.0,4570,95
70002600-01,Lower Prior Lake,2014,1.8833333333333337,0.02788888888888889,1176.1436338921612,1184.0,0.5973991844132289,0.3,323759.6284549162,234400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2151,56
19003300-01,Earley Lake,2008,1.9333333333333336,0.03366666666666667,4667.374722134011,1944.0,0.6744299777707168,0.26,540331.883137504,239100.0,10610.068593204192,2677.0,0.0,0.0,0.0,0.0,0.0,100.0,3042,80
27005300-01,Cobblecrest Lake,2011,0.46666666666666656,0.10866666666666665,936.4395017793594,1069.0,0.9528647686832419,0.22,254793.4984943882,195600.0,3875.655762387079,2568.5,69.54557897618396,0.0,0.0,54.270462633451956,0.0,45.729537366548044,6840,466
19002601-01,Marion Lake,2008,2.0366666666666666,0.04033333333333334,2305.3977003102755,2120.0,0.9031575104946307,0.33,318636.6672750502,280800.0,3477.977368132871,2983.0,0.0,0.0,0.0,0.0,0.0,100.0,5132,251
82009200-01,Powers Lake,2004,1.9921428571428577,0.036642857142857144,0.0,0.0,0.35358288770053503,0.0,394471.8360071301,290600.0,4668.6274509803925,2705.0,0.0,0.0,0.0,0.0,0.0,100.0,1012,110
19003100-01,Orchard Lake,2013,3.1035714285714286,0.0165,2561.0895238095236,2926.0,1.6798539682539637,0.45,300502.98412698414,318200.0,3704.3638095238093,4082.0,0.0,0.38095238095238093,0.12698412698412698,69.52380952380952,0.0,29.968253968253965,1437,138
19003300-01,Earley Lake,2010,1.6363636363636365,0.03818181818181818,3676.26823829245,1944.0,0.6802707868747935,0.26,485433.6094297547,202300.0,10699.243708187321,2498.0,0.0,0.0,0.0,0.0,0.0,100.0,3031,77
82011602-01,Armstrong Lake,2014,0.7040000000000001,0.0656,1179.6952498457742,1232.0,1.2530536705737183,0.28,335221.5299198026,176000.0,0.0,0.0,70.14188772362739,0.0,0.0,0.0,0.0,100.0,0,0
27004201-01,Twin Lake,2010,1.4131343283582094,0.07304477611940298,1048.2276954373729,1056.0,0.5442589363557122,0.23,203523.91746585295,160900.0,3782.876780005812,2295.0,91.3687881429817,0.0,0.0,75.10897994768962,0.0,24.891020052310374,6671,211
82012300-01,Bass Lake,2013,2.3430000000000004,0.03005000000000001,1675.5481927710844,1808.0,7.240542168674696,5.0,310551.2048192771,309700.0,0.0,0.0,69.87951807228916,0.0,0.0,0.0,0.0,100.0,0,0
10005200-01,Reitz Lake,2011,1.2545454545454544,0.07045454545454545,1340.0646830530402,0.0,7.2510866752910665,0.58,291653.94566623546,187300.0,5532.212160413971,1892.0,43.72574385510996,35.70504527813713,0.0,0.0,0.258732212160414,64.03622250970245,693,58
82008900-01,Markgraf Lake,2005,0.4814285714285714,0.13228571428571428,0.0,0.0,0.4213098649201803,0.0,271891.36307818256,175700.0,3782.92959476054,1286.0,0.0,0.0,0.0,0.0,0.0,100.0,2305,138
19003300-01,Earley Lake,2013,1.5692307692307694,0.031692307692307686,4716.730199613651,1960.0,0.6875048293625196,0.26,482448.93754024466,190000.0,12553.27623953638,2474.0,0.0,0.128783000643915,5.730843528654217,86.92852543464262,0.0,7.21184803605924,3029,77
19002500-01,Keller Lake,2010,0.7285714285714285,0.06892857142857142,2236.517955217575,2000.0,0.4006970849176155,0.28,248385.0443599493,205700.0,3045.3020701309674,2547.0,0.0,0.0,0.0,0.0,0.0,100.0,2301,56
10005200-01,Reitz Lake,2005,2.2153846153846155,0.0993076923076923,1490.1297709923665,1408.0,14.455292620865142,2.68,389311.9592875318,300600.0,2150.1272264631043,1911.0,72.51908396946564,55.97964376590331,0.0,0.0,0.0,44.02035623409669,0,0
27004201-01,Twin Lake,2014,2.0201538461538466,0.050307692307692324,1014.9442282749676,1052.0,0.5531993082576655,0.23,164422.45280299755,116800.0,4046.4203775760197,1947.0,89.13388096267474,0.0,0.0,75.1549214584234,0.0,24.845078541576594,6689,250
02000500-01,George Watch Lake,2005,0.6816666666666668,0.21008333333333332,1734.9658792650919,1144.0,2.3730621172353352,0.73,232921.08486439195,195700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1043,100
